employee_id,leave_type,start,end,expected,source,outcome,breached,pass
SYN000980,ANNUAL,2026-09-29,2026-09-29,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN001816,ANNUAL,2026-09-29,2026-10-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN008410,PROF_DEV,2026-09-29,2026-09-29,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,BAL-003|NOT-004,true
SYN007462,ANNUAL,2026-09-29,2026-09-30,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN007654,ANNUAL,2026-09-29,2026-10-04,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN000787,ANNUAL,2026-09-29,2026-10-11,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN006498,ANNUAL,2026-09-29,2026-10-02,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN009205,PROF_DEV,2026-09-29,2026-10-02,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-004,true
SYN002167,ANNUAL,2026-09-29,2026-10-02,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001|NOT-001,true
SYN008727,ANNUAL,2026-09-29,2026-10-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN000895,ANNUAL,2026-09-29,2026-10-04,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN006246,ANNUAL,2026-09-29,2026-10-09,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001|NOT-001,true
SYN001193,PROF_DEV,2026-09-29,2026-10-03,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-004,true
SYN000251,TOIL,2026-09-29,2026-09-29,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN000671,ANNUAL,2026-09-29,2026-09-29,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,BAL-003|NOT-001,true
SYN004172,ANNUAL,2026-09-29,2026-10-02,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN006310,ANNUAL,2026-09-29,2026-10-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN004368,ANNUAL,2026-09-29,2026-09-29,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001|COV-002,true
SYN001042,ANNUAL,2026-09-29,2026-09-30,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN002181,PROF_DEV,2026-09-29,2026-10-08,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-004,true
SYN002192,ANNUAL,2026-09-29,2026-09-30,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN008300,LONG_SERVICE,2026-09-29,2026-10-18,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,ELG-003|BAL-001|NOT-002,true
SYN006125,ANNUAL,2026-09-29,2026-10-11,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001|COV-002,true
SYN005398,ANNUAL,2026-09-29,2026-10-12,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,ELG-001|NOT-001|COV-002,true
SYN003285,ANNUAL,2026-09-29,2026-10-02,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN003156,ANNUAL,2026-09-29,2026-10-02,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN002874,ANNUAL,2026-09-29,2026-10-11,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001|NOT-001,true
SYN005771,PROF_DEV,2026-09-29,2026-09-29,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,ELG-001|NOT-004,true
SYN008247,ANNUAL,2026-09-29,2026-09-29,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN006627,ANNUAL,2026-09-29,2026-10-02,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN001945,ANNUAL,2026-09-29,2026-09-29,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN007166,ANNUAL,2026-09-29,2026-10-02,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN007640,ANNUAL,2026-09-29,2026-09-29,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN002686,ANNUAL,2026-09-29,2026-10-02,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN006186,ANNUAL,2026-09-29,2026-10-19,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN002305,ADO,2026-09-30,2026-09-30,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,BAL-003,true
SYN009038,TOIL,2026-09-30,2026-09-30,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN003061,ANNUAL,2026-09-30,2026-10-16,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN007330,ANNUAL,2026-09-30,2026-09-30,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN004735,PROF_DEV,2026-09-30,2026-09-30,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-004,true
SYN003719,ANNUAL,2026-09-30,2026-09-30,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN005184,ANNUAL,2026-09-30,2026-09-30,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN006703,PROF_DEV,2026-09-30,2026-10-02,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-004,true
SYN009314,ANNUAL,2026-09-30,2026-10-07,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN009163,ANNUAL,2026-09-30,2026-10-08,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN006048,LONG_SERVICE,2026-09-30,2026-10-25,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,ELG-001|NOT-002,true
SYN008903,PROF_DEV,2026-09-30,2026-10-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-004,true
SYN007551,ANNUAL,2026-09-30,2026-09-30,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN006505,ANNUAL,2026-09-30,2026-09-30,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,ELG-001|NOT-001,true
SYN003028,ANNUAL,2026-09-30,2026-09-30,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN006318,PROF_DEV,2026-09-30,2026-10-02,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,ELG-001|BAL-001|NOT-004,true
SYN008191,TOIL,2026-09-30,2026-10-06,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN001751,ANNUAL,2026-09-30,2026-10-09,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN000874,ANNUAL,2026-09-30,2026-10-11,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN003294,ANNUAL,2026-09-30,2026-10-16,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,ELG-001|BAL-001|NOT-001,true
SYN009508,LONG_SERVICE,2026-09-30,2026-09-30,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-002,true
SYN000265,ANNUAL,2026-09-30,2026-10-02,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001|COV-002,true
SYN008247,ANNUAL,2026-09-30,2026-10-02,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN000908,ANNUAL,2026-09-30,2026-09-30,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN002597,PROF_DEV,2026-09-30,2026-10-08,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001|NOT-004,true
SYN008167,LONG_SERVICE,2026-09-30,2026-09-30,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,ELG-003|BAL-001|NOT-002,true
SYN002518,ANNUAL,2026-09-30,2026-10-05,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN000418,PROF_DEV,2026-09-30,2026-09-30,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,BAL-003|NOT-004,true
SYN007941,ANNUAL,2026-09-30,2026-10-02,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001|COV-002,true
SYN005590,ANNUAL,2026-09-30,2026-10-05,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN001323,ANNUAL,2026-09-30,2026-10-14,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN002458,ANNUAL,2026-09-30,2026-10-02,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN007191,ANNUAL,2026-09-30,2026-09-30,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN001369,TOIL,2026-09-30,2026-10-02,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001,true
SYN005799,ANNUAL,2026-09-30,2026-10-09,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN004633,ANNUAL,2026-09-30,2026-09-30,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN001551,ANNUAL,2026-09-30,2026-09-30,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN004650,ANNUAL,2026-09-30,2026-10-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN000634,ANNUAL,2026-09-30,2026-10-04,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN009350,ANNUAL,2026-09-30,2026-09-30,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN000440,ANNUAL,2026-09-30,2026-10-07,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN008648,PROF_DEV,2026-09-30,2026-09-30,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,BAL-003|NOT-004,true
SYN006900,TOIL,2026-09-30,2026-10-12,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,ELG-001|BAL-001,true
SYN003659,ANNUAL,2026-09-30,2026-10-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN009016,ANNUAL,2026-09-30,2026-10-09,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN006441,TOIL,2026-10-01,2026-10-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN009477,LONG_SERVICE,2026-10-01,2026-10-02,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-002,true
SYN004587,ANNUAL,2026-10-01,2026-10-02,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN004190,TOIL,2026-10-01,2026-10-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN004377,ANNUAL,2026-10-01,2026-10-02,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN004061,LONG_SERVICE,2026-10-01,2026-10-09,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-002,true
SYN006281,ANNUAL,2026-10-01,2026-10-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN000426,PROF_DEV,2026-10-01,2026-10-02,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-004,true
SYN003168,ANNUAL,2026-10-01,2026-10-09,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN002752,PROF_DEV,2026-10-01,2026-10-02,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,ELG-001|NOT-004,true
SYN002682,PROF_DEV,2026-10-01,2026-10-02,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-004,true
SYN006802,ANNUAL,2026-10-01,2026-10-02,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001|COV-002,true
SYN001771,TOIL,2026-10-01,2026-10-02,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN008487,ANNUAL,2026-10-01,2026-10-02,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN002305,TOIL,2026-10-01,2026-10-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001,true
SYN006538,ANNUAL,2026-10-01,2026-10-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN004783,PROF_DEV,2026-10-01,2026-10-09,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-004|COV-002,true
SYN007733,ANNUAL,2026-10-01,2026-10-07,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN007331,ANNUAL,2026-10-01,2026-10-14,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001|NOT-001,true
SYN007554,ANNUAL,2026-10-01,2026-10-05,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001|NOT-001,true
SYN001454,PROF_DEV,2026-10-01,2026-10-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,BAL-003|NOT-004,true
SYN000489,ANNUAL,2026-10-01,2026-10-16,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001|NOT-001,true
SYN008356,ADO,2026-10-01,2026-10-04,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,REQ-004|BAL-001,true
SYN000947,PROF_DEV,2026-10-01,2026-10-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,BAL-003|NOT-004|COV-002,true
SYN005213,ANNUAL,2026-10-01,2026-10-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN008900,ANNUAL,2026-10-01,2026-10-07,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,ELG-001|NOT-001,true
SYN007830,LONG_SERVICE,2026-10-01,2026-10-08,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,ELG-003|BAL-001|NOT-002,true
SYN007573,ANNUAL,2026-10-01,2026-10-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN002755,ANNUAL,2026-10-01,2026-10-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN007734,PROF_DEV,2026-10-01,2026-10-02,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,BAL-003|NOT-004,true
SYN007349,ADO,2026-10-01,2026-10-02,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001|COV-002,false
SYN008197,ANNUAL,2026-10-01,2026-10-05,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN004723,TOIL,2026-10-01,2026-10-02,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001,true
SYN001264,TOIL,2026-10-01,2026-10-02,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN008111,ANNUAL,2026-10-01,2026-10-05,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN007917,TOIL,2026-10-01,2026-10-03,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN005285,ANNUAL,2026-10-01,2026-10-07,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001|NOT-001,true
SYN000632,ANNUAL,2026-10-01,2026-10-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN003775,ADO,2026-10-01,2026-10-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN000297,ANNUAL,2026-10-01,2026-10-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN003924,ANNUAL,2026-10-01,2026-10-07,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN000425,PROF_DEV,2026-10-01,2026-10-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,BAL-003|NOT-004,true
SYN001429,PROF_DEV,2026-10-01,2026-10-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,BAL-003|NOT-004,true
SYN006749,ANNUAL,2026-10-01,2026-10-08,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001|COV-001,true
SYN004468,PROF_DEV,2026-10-01,2026-10-02,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001|NOT-004,true
SYN003761,PROF_DEV,2026-10-01,2026-10-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-004|COV-001,true
SYN002538,ADO,2026-10-01,2026-10-01,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN003508,ANNUAL,2026-10-02,2026-10-02,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN002009,PROF_DEV,2026-10-02,2026-10-02,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,BAL-003|NOT-004,true
SYN000476,ANNUAL,2026-10-02,2026-10-02,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001|COV-002,true
SYN008173,ANNUAL,2026-10-02,2026-10-02,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN008024,ANNUAL,2026-10-02,2026-10-06,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN008772,ANNUAL,2026-10-02,2026-10-05,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN007873,ANNUAL,2026-10-02,2026-10-02,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN001974,PROF_DEV,2026-10-02,2026-10-02,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-004,true
SYN006686,ANNUAL,2026-10-02,2026-10-05,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,ELG-001|NOT-001,true
SYN009114,ANNUAL,2026-10-02,2026-10-02,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN008657,PROF_DEV,2026-10-02,2026-10-02,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-004,true
SYN003346,LONG_SERVICE,2026-10-02,2026-10-02,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-002,true
SYN008548,ANNUAL,2026-10-02,2026-10-02,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN008560,ANNUAL,2026-10-02,2026-11-15,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001|COV-002,true
SYN007788,ADO,2026-10-02,2026-10-02,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN000284,PROF_DEV,2026-10-02,2026-10-02,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,BAL-003|NOT-004,true
SYN005618,ANNUAL,2026-10-02,2026-10-07,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN000759,ANNUAL,2026-10-02,2026-10-09,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN007935,ADO,2026-10-02,2026-10-03,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN001946,ANNUAL,2026-10-02,2026-10-09,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001|NOT-001,true
SYN001518,ANNUAL,2026-10-02,2026-10-04,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN002538,ADO,2026-10-02,2026-10-02,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,RECOMMEND_APPROVE,"",true
SYN002939,ANNUAL,2026-10-02,2026-10-03,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN005706,ADO,2026-10-02,2026-10-02,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,ELG-001,true
SYN002447,PROF_DEV,2026-10-02,2026-10-02,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-004,true
SYN008299,ANNUAL,2026-10-02,2026-10-02,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN006589,ANNUAL,2026-10-02,2026-10-04,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN000601,ANNUAL,2026-10-02,2026-10-02,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN006752,ANNUAL,2026-10-02,2026-10-02,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN005530,ANNUAL,2026-10-02,2026-10-02,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN001062,ANNUAL,2026-10-02,2026-10-04,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN005377,ADO,2026-10-02,2026-10-05,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,REQ-004,true
SYN004357,LONG_SERVICE,2026-10-02,2026-10-02,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001|NOT-002,true
SYN008019,ADO,2026-10-02,2026-10-09,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,REQ-004|ELG-001|BAL-001,true
SYN002899,LONG_SERVICE,2026-10-02,2026-10-02,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001|NOT-002,true
SYN006439,PROF_DEV,2026-10-02,2026-10-02,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-004,true
SYN000607,ANNUAL,2026-10-02,2026-10-04,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN001399,PROF_DEV,2026-10-02,2026-10-02,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-004,true
SYN007887,PROF_DEV,2026-10-02,2026-10-02,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,BAL-003|NOT-004,true
SYN006797,ANNUAL,2026-10-02,2026-10-02,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN003015,ANNUAL,2026-10-02,2026-10-05,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN003957,ANNUAL,2026-10-02,2026-10-04,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN008433,ANNUAL,2026-10-02,2026-10-08,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN002577,ADO,2026-10-02,2026-10-02,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,DECLINED,BAL-001,true
SYN007480,ANNUAL,2026-10-02,2026-10-05,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN009539,PROF_DEV,2026-10-02,2026-10-02,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,BAL-003|NOT-004,true
SYN000391,PROF_DEV,2026-10-02,2026-10-02,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,BAL-003|NOT-004,true
SYN001333,ANNUAL,2026-10-02,2026-10-02,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN008696,ANNUAL,2026-10-02,2026-10-08,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN009530,ANNUAL,2026-10-02,2026-10-02,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN003455,ANNUAL,2026-10-02,2026-10-05,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
SYN000950,ANNUAL,2026-10-02,2026-10-02,NOT_DECLINED_ON_COVERAGE,booked leave in HR system,NEEDS_APPROVAL,NOT-001,true
